frame	"t, s"	id	type	Px	Py	Pt	Sx	Sy	St	Tx	Ty	Tt	mode	ctrl.img.filename
11871	161.485	50	A	1098.8	794.9	0	1094.22	789.735	-24.831	1520	600	0	Tracking	default
11872	161.499	50	A	1137.03	777.882	0	1143.49	773.002	-24.915	1520	600	0	Tracking	default
11873	161.517	50	A	1132.43	780.203	0	1127.07	773.029	-24.9375	1520	600	0	Tracking	default
11874	161.535	50	A	1135.62	778.423	0	1143.49	773.002	-24.9003	1520	600	0	Tracking	default
11875	161.541	50	A	1120.22	785.509	0	1143.49	773.002	-24.8998	1520	600	0	Tracking	default
11876	161.558	50	A	1120.22	785.509	0	1127.05	789.68	-24.8923	1520	600	0	Tracking	default
11877	161.574	50	A	1119.48	785.434	0	1127.05	789.68	-24.8429	1520	600	0	Tracking	default
11878	161.59	50	A	1119.35	785.472	0	1127.05	789.68	-24.8403	1520	600	0	Tracking	default
11879	161.608	50	A	1119.02	784.961	0	1127.05	789.68	-24.7619	1520	600	0	Tracking	default
11880	161.626	50	A	1119.19	784.855	0	1127.05	789.68	-24.7588	1520	600	0	Tracking	default
11881	161.644	50	A	1144.27	768.025	0	1143.49	773.002	-24.0887	1520	600	0	Tracking	default
11882	161.662	50	A	1144.86	767.177	0	1143.49	773.002	-24.0139	1520	600	0	Tracking	default
11883	161.68	50	A	1143.62	768.668	0	1143.49	773.002	-24.1356	1520	600	0	Tracking	default
11884	161.698	50	A	1144.58	767.615	0	1143.49	773.002	-24.0577	1520	600	0	Tracking	default
11885	161.716	50	A	1144.5	767.5	0	1143.49	773.002	-24.04	1520	600	0	Tracking	default
11886	161.734	50	A	1161.5	755	0	1159.92	756.324	-23.3763	1520	600	0	Tracking	default
11887	161.752	50	A	1160.1	755.7	0	1159.92	756.324	-23.389	1520	600	0	Tracking	default
11888	161.77	50	A	1161.19	754.571	0	1159.92	756.324	-23.3016	1520	600	0	Tracking	default
11889	161.774	50	A	1160.6	755.2	0	1159.92	756.324	-23.3034	1520	600	0	Tracking	default
11890	161.792	50	A	1179.53	749.586	0	1159.92	756.324	-23.3562	1520	600	0	Tracking	default
11891	161.808	50	A	1179.53	749.586	0	1176.34	756.296	-23.7218	1520	600	0	Tracking	default
11892	161.824	50	A	1179.5	749.5	0	1176.34	756.296	-23.7075	1520	600	0	Tracking	default
11893	161.842	50	A	1184.16	748.391	0	1192.78	739.618	-23.8415	1520	600	0	Tracking	default
11894	161.858	50	A	1181.04	749.267	0	1176.34	756.296	-23.7688	1520	600	0	Tracking	default
11895	161.874	50	A	1186.4	748.3	0	1192.78	739.618	-24.0294	1520	600	0	Tracking	default
11896	161.89	50	A	1198.76	733.941	0	1192.78	739.618	-23.9689	1520	600	0	Tracking	default
11897	161.908	50	A	1198.52	733.946	0	1209.19	739.591	-22.6232	1520	600	0	Tracking	default
11898	161.924	50	A	1198.52	733.946	0	1209.19	739.591	-22.6076	1520	600	0	Tracking	default
11899	161.94	50	A	1199.09	733.399	0	1209.19	739.591	-22.5638	1520	600	0	Tracking	default
11900	161.958	50	A	1199.17	733.41	0	1209.19	739.591	-22.5746	1520	600	0	Tracking	default
11901	161.976	50	A	1213.22	723.129	0	1209.21	722.94	-21.8617	1520	600	0	Tracking	default
11902	161.994	50	A	1213.2	723.1	0	1209.21	722.94	-21.856	1520	600	0	Tracking	default
11903	162.012	50	A	1224.5	721	0	1225.63	722.912	-22.2673	1520	600	0	Tracking	default
11904	162.03	50	A	1228.8	719.6	0	1225.63	722.912	-22.3309	1520	600	0	Tracking	default
11905	162.048	50	A	1228.21	719.483	0	1225.63	722.912	-22.2706	1520	600	0	Tracking	default
11906	162.066	50	A	1232.94	722.42	0	1242.04	722.885	-23.1056	1520	600	0	Tracking	default
11907	162.084	50	A	1234.28	720.949	0	1242.04	722.885	-22.9501	1520	600	0	Tracking	default
11908	162.102	50	A	1244.9	716.3	0	1242.04	722.885	-22.92	1520	600	0	Tracking	default
11909	162.12	50	A	1244.9	716.3	0	1242.04	722.885	-22.9179	1520	600	0	Tracking	default
11910	162.124	50	A	1262.21	708.226	0	1242.04	722.885	-22.9157	1520	600	0	Tracking	default
11911	162.142	50	A	1262.42	709.28	0	1258.48	706.207	-22.7719	1520	600	0	Tracking	default
11912	162.158	50	A	1262.42	709.28	0	1258.48	706.207	-22.9905	1520	600	0	Tracking	default
11913	162.174	50	A	1262.65	709.226	0	1258.48	706.207	-22.999	1520	600	0	Tracking	default
11914	162.19	50	A	1262.45	709.393	0	1258.48	706.207	-23.0144	1520	600	0	Tracking	default
11915	162.208	50	A	1262.44	708.765	0	1258.48	706.207	-22.8936	1520	600	0	Tracking	default
11916	162.224	50	A	1262.47	708.882	0	1258.48	706.207	-22.9176	1520	600	0	Tracking	default
11917	162.24	50	A	1275.8	705.1	0	1274.89	706.179	-23.29	1520	600	0	Tracking	default
11918	162.258	50	A	1275.74	704.047	0	1274.89	706.179	-23.0744	1520	600	0	Tracking	default
11919	162.275	50	A	1282.29	702.18	0	1291.3	706.152	-23.263	1520	600	0	Tracking	default
11920	162.293	50	A	1280.35	702.733	0	1291.3	706.152	-23.2055	1520	600	0	Tracking	default
11921	162.311	50	A	1284.81	701.496	0	1291.3	706.152	-23.3444	1520	600	0	Tracking	default
11922	162.329	50	A	1297.23	698.621	0	1307.74	689.474	-23.8883	1520	600	0	Tracking	default
11923	162.347	50	A	1299.97	697.882	0	1307.74	689.474	-23.9914	1520	600	0	Tracking	default
11924	162.365	50	A	1309.48	693.377	0	1307.74	689.474	-23.9262	1520	600	0	Tracking	default
11925	162.383	50	A	1307.95	692.085	0	1307.74	689.474	-23.4734	1520	600	0	Tracking	default
11926	162.401	50	A	1332.28	688.31	0	1340.57	689.419	-25.2119	1520	600	0	Tracking	default
11927	162.419	50	A	1333.1	688.759	0	1340.57	689.419	-25.427	1520	600	0	Tracking	default
11928	162.423	50	A	1333.31	688.678	0	1340.57	689.419	-25.4211	1520	600	0	Tracking	default
11929	162.441	50	A	1333.31	688.678	0	1340.57	689.419	-25.4179	1520	600	0	Tracking	default
11930	162.457	50	A	1333.58	688.781	0	1340.57	689.419	-25.4676	1520	600	0	Tracking	default
11931	162.473	50	A	1359.35	668.503	0	1357.01	672.741	-23.0537	1520	600	0	Tracking	default
11932	162.491	50	A	1355.9	672.3	0	1357.01	672.741	-23.7494	1520	600	0	Tracking	default
11933	162.509	50	A	1359.59	669.404	0	1357.01	672.741	-23.3746	1520	600	0	Tracking	default
11934	162.527	50	A	1356.15	672.598	0	1357.01	672.741	-23.8905	1520	600	0	Tracking	default
11935	162.545	50	A	1359.95	669.85	0	1357.01	672.741	-23.581	1520	600	0	Tracking	default
11936	162.563	50	A	1374.93	663.42	0	1373.45	656.063	-23.6125	1520	600	0	Tracking	default
11937	162.581	50	A	1374.39	663.717	0	1373.45	656.063	-23.6345	1520	600	0	Tracking	default
11938	162.599	50	A	1374.99	663.39	0	1373.45	656.063	-23.6103	1520	600	0	Tracking	default
11939	162.617	50	A	1374.81	663.462	0	1373.45	656.063	-23.6097	1520	600	0	Tracking	default
11940	162.635	50	A	1391.5	655.5	0	1389.86	656.036	-23.3542	1520	600	0	Tracking	default
11941	162.653	50	A	1390.91	655.866	0	1389.86	656.036	-23.3966	1520	600	0	Tracking	default
11942	162.657	50	A	1390.94	655.837	0	1389.86	656.036	-23.3987	1520	600	0	Tracking	default
11943	162.675	50	A	1390.94	655.837	0	1389.86	656.036	-23.3933	1520	600	0	Tracking	default
11944	162.691	50	A	1391.5	655.5	0	1389.86	656.036	-23.3593	1520	600	0	Tracking	default
11945	162.707	50	A	1391.35	655.81	0	1389.86	656.036	-23.4536	1520	600	0	Tracking	default
11946	162.725	50	A	1411.81	639.902	0	1422.71	639.33	-20.1613	1520	600	0	Tracking	default
11947	162.743	50	A	1407.44	641.865	0	1406.3	639.357	-20.3244	1520	600	0	Tracking	default
11948	162.761	50	A	1407.62	642.577	0	1406.3	639.357	-20.7089	1520	600	0	Tracking	default
11949	162.779	50	A	1407.58	640.44	0	1406.3	639.357	-19.7454	1520	600	0	Tracking	default
11950	162.797	50	A	1406.08	639.088	0	1406.3	639.357	-18.9023	1520	600	0	Tracking	default
11951	162.815	50	A	1431.4	626.8	0	1439.15	622.651	-16.7149	1520	600	0	Tracking	default
11952	162.833	50	A	1428.95	628.417	0	1439.15	622.651	-17.253	1520	600	0	Tracking	default
11953	162.851	50	A	1429.3	628.189	0	1439.15	622.651	-17.2259	1520	600	0	Tracking	default
11954	162.869	50	A	1428.59	628.645	0	1439.15	622.651	-17.3929	1520	600	0	Tracking	default
11955	162.873	50	A	1428.95	628.417	0	1439.15	622.651	-17.411	1520	600	0	Tracking	default
11956	162.891	50	A	1428.95	628.417	0	1439.15	622.651	-17.334	1520	600	0	Tracking	default
11957	162.907	50	A	1428.95	628.417	0	1439.15	622.651	-17.3323	1520	600	0	Tracking	default
11958	162.923	50	A	1429.17	628.27	0	1439.15	622.651	-17.2858	1520	600	0	Tracking	default
11959	162.941	50	A	1429.41	628.355	0	1439.15	622.651	-17.3803	1520	600	0	Tracking	default
11960	162.959	50	A	1432.83	629.655	0	1439.15	622.651	-18.8381	1520	600	0	Tracking	default
11961	162.977	50	A	1432.58	629.486	0	1439.15	622.651	-18.6832	1520	600	0	Tracking	default
11962	162.995	50	A	1465.15	620.95	0	1471.98	622.597	-21.0697	1520	600	0	Tracking	default
11963	163.013	50	A	1466.3	622.1	0	1471.98	622.597	-22.591	1520	600	0	Tracking	default
11964	163.031	50	A	1465.3	619.792	0	1471.98	622.597	-19.9124	1520	600	0	Tracking	default
11965	163.049	50	A	1464.91	619.612	0	1471.98	622.597	-19.5301	1520	600	0	Tracking	default
11966	163.067	50	A	1464.35	618.55	0	1471.98	622.597	-18.2865	1520	600	0	Tracking	default
11967	163.085	50	A	1490.05	602.089	0	1488.41	605.919	-2.17377	1520	600	0	Tracking	default
11968	163.104	50	A	1489.1	605.3	0	1488.41	605.919	118.777	1000	1500	0	Tracking	default
11969	163.108	50	A	1490	599	0	1488.41	605.919	118.788	1000	1500	0	Tracking	default
11970	163.126	50	A	1490	599	0	1488.41	605.919	118.625	1000	1500	0	Tracking	default
11971	163.142	50	A	1489.5	601	0	1488.41	605.919	118.616	1000	1500	0	Tracking	default
11972	163.158	50	A	1490	599.5	0	1488.41	605.919	118.552	1000	1500	0	Tracking	default
11973	163.176	50	A	1490	600	0	1488.41	605.919	118.566	1000	1500	0	Tracking	default
11974	163.194	50	A	1488.19	606.703	0	1488.41	605.919	118.657	1000	1500	0	Tracking	default
11975	163.212	50	A	1488.2	606.708	0	1488.41	605.919	118.658	1000	1500	0	Tracking	default
11976	163.23	50	A	1480.27	615.043	0	1471.98	622.597	118.488	1000	1500	0	Tracking	default
11977	163.248	50	A	1467.78	637.409	0	1471.95	639.248	118.47	1000	1500	0	Tracking	default
11978	163.266	50	A	1466.24	635.941	0	1471.95	639.248	118.35	1000	1500	0	Tracking	default
11979	163.284	50	A	1466.52	637.36	0	1471.95	639.248	118.404	1000	1500	0	Tracking	default
11980	163.3	50	A	1466.54	636.808	0	1471.95	639.248	118.39	1000	1500	0	Tracking	default
11981	163.318	50	A	1450.5	653	0	1455.51	655.926	118.006	1000	1500	0	Tracking	default
11982	163.336	50	A	1450.5	654	0	1455.51	655.926	118.034	1000	1500	0	Tracking	default
11983	163.354	50	A	1448.36	661.803	0	1439.08	672.604	118.142	1000	1500	0	Tracking	default
11984	163.358	50	A	1449.01	661.313	0	1439.08	672.604	118.143	1000	1500	0	Tracking	default
11985	163.376	50	A	1448.5	662	0	1455.51	655.926	118.164	1000	1500	0	Tracking	default
11986	163.392	50	A	1448.5	662	0	1439.08	672.604	118.156	1000	1500	0	Tracking	default
11987	163.408	50	A	1448.98	661.852	0	1455.49	672.577	118.177	1000	1500	0	Tracking	default
11988	163.426	50	A	1435.04	690.171	0	1439.05	689.255	118.245	1000	1500	0	Tracking	default
11989	163.444	50	A	1435	691	0	1439.05	689.255	118.267	1000	1500	0	Tracking	default
11990	163.462	50	A	1425	693	0	1422.64	689.283	117.772	1000	1500	0	Tracking	default
11991	163.48	50	A	1424.51	693.717	0	1422.64	689.283	117.765	1000	1500	0	Tracking	default
11992	163.498	50	A	1422.67	693.196	0	1422.64	689.283	117.648	1000	1500	0	Tracking	default
11993	163.516	50	A	1418.7	713.315	0	1422.59	722.585	118.023	1000	1500	0	Tracking	default
11994	163.534	50	A	1418.59	713.147	0	1422.59	722.585	118.013	1000	1500	0	Tracking	default
11995	163.552	50	A	1421.44	731.213	0	1422.56	739.236	118.734	1000	1500	0	Tracking	default
11996	163.57	50	A	1424.05	730.295	0	1422.56	739.236	118.855	1000	1500	0	Tracking	default
11997	163.574	50	A	1421.45	731.823	0	1422.56	739.236	118.853	1000	1500	0	Tracking	default
11998	163.592	50	A	1421.45	731.823	0	1422.56	739.236	118.752	1000	1500	0	Tracking	default
11999	163.61	50	A	1421.45	731.823	0	1422.56	739.236	118.751	1000	1500	0	Tracking	default
12000	163.624	50	A	1409.28	749.96	0	1406.13	755.914	118.62	1000	1500	0	Tracking	default
12001	163.642	50	A	1409.1	750.2	0	1406.13	755.914	118.617	1000	1500	0	Tracking	default
12002	163.66	50	A	1403.57	767.534	0	1406.1	772.565	118.854	1000	1500	0	Tracking	default
12003	163.678	50	A	1404.15	766.562	0	1406.1	772.565	118.857	1000	1500	0	Tracking	default
12004	163.696	50	A	1404.27	766.679	0	1406.1	772.565	118.868	1000	1500	0	Tracking	default
12005	163.714	50	A	1397.05	777.997	0	1389.69	772.593	118.808	1000	1500	0	Tracking	default
12006	163.732	50	A	1397.05	777.997	0	1389.69	772.593	118.808	1000	1500	0	Tracking	default
12007	163.75	50	A	1388.09	800.904	0	1389.64	805.895	119.037	1000	1500	0	Tracking	default
12008	163.768	50	A	1387.94	797.888	0	1389.64	805.895	118.922	1000	1500	0	Tracking	default
12009	163.786	50	A	1388.49	801.77	0	1389.64	805.895	119.092	1000	1500	0	Tracking	default
12010	163.804	50	A	1388.66	801.524	0	1389.64	805.895	119.094	1000	1500	0	Tracking	default
12011	163.808	50	A	1388.66	801.524	0	1389.64	805.895	119.093	1000	1500	0	Tracking	default
12012	163.826	50	A	1386.1	809.3	0	1389.64	805.895	119.205	1000	1500	0	Tracking	default
12013	163.842	50	A	1386.1	809.3	0	1389.64	805.895	119.206	1000	1500	0	Tracking	default
12014	163.858	50	A	1383.3	817.762	0	1389.62	822.546	119.329	1000	1500	0	Tracking	default
12015	163.876	50	A	1383.77	817.985	0	1389.62	822.546	119.367	1000	1500	0	Tracking	default
12016	163.894	50	A	1378.38	827.028	0	1373.2	822.573	119.347	1000	1500	0	Tracking	default
12017	163.912	50	A	1378.25	826.945	0	1373.2	822.573	119.335	1000	1500	0	Tracking	default
12018	163.93	50	A	1375.2	831.1	0	1373.18	839.224	119.289	1000	1500	0	Tracking	default
12019	163.948	50	A	1368	841	0	1373.18	839.224	119.179	1000	1500	0	Tracking	default
12020	163.966	50	A	1367.77	841.737	0	1373.18	839.224	119.191	1000	1500	0	Tracking	default
12021	163.984	50	A	1365.91	851.966	0	1356.74	855.902	119.452	1000	1500	0	Tracking	default
12022	164.002	50	A	1366.16	852.09	0	1356.74	855.902	119.474	1000	1500	0	Tracking	default
12023	164.02	50	A	1361.52	859.379	0	1356.74	855.902	119.438	1000	1500	0	Tracking	default
12024	164.024	50	A	1361.69	859.083	0	1356.74	855.902	119.437	1000	1500	0	Tracking	default
12025	164.042	50	A	1361.48	859.438	0	1356.74	855.902	119.437	1000	1500	0	Tracking	default
12026	164.058	50	A	1361.48	859.438	0	1356.74	855.902	119.437	1000	1500	0	Tracking	default
12027	164.074	50	A	1361.48	859.438	0	1356.74	855.902	119.437	1000	1500	0	Tracking	default
12028	164.092	50	A	1346.96	883.582	0	1340.28	889.232	119.373	1000	1500	0	Tracking	default
12029	164.11	50	A	1347.03	883.368	0	1340.28	889.232	119.37	1000	1500	0	Tracking	default
12030	164.128	50	A	1346.6	883.3	0	1340.28	889.232	119.337	1000	1500	0	Tracking	default
12031	164.146	50	A	1348.8	878.9	0	1340.28	889.232	119.318	1000	1500	0	Tracking	default
12032	164.164	50	A	1349.8	878.4	0	1340.28	889.232	119.368	1000	1500	0	Tracking	default
12033	164.182	50	A	1346.2	883.1	0	1340.28	889.232	119.301	1000	1500	0	Tracking	default
12034	164.2	50	A	1345.74	882.675	0	1340.28	889.232	119.251	1000	1500	0	Tracking	default
12035	164.218	50	A	1344.8	882.4	0	1340.28	889.232	119.174	1000	1500	0	Tracking	default
12036	164.236	50	A	1344.9	882.2	0	1340.28	889.232	119.173	1000	1500	0	Tracking	default
12037	164.254	50	A	1344.07	881.797	0	1340.28	889.232	119.098	1000	1500	0	Tracking	default
12038	164.258	50	A	1343.99	881.766	0	1340.28	889.232	119.099	1000	1500	0	Tracking	default
12039	164.276	50	A	1342.75	881.343	0	1340.28	889.232	119.092	1000	1500	0	Tracking	default
12040	164.292	50	A	1342.75	881.343	0	1340.28	889.232	118.987	1000	1500	0	Tracking	default
12041	164.308	50	A	1342.41	881.248	0	1340.28	889.232	118.959	1000	1500	0	Tracking	default
12042	164.326	50	A	1341.37	881.146	0	1340.28	889.232	118.881	1000	1500	0	Tracking	default
12043	164.344	50	A	1341.43	881.078	0	1340.28	889.232	118.883	1000	1500	0	Tracking	default
12044	164.362	50	A	1341.39	881.216	0	1340.28	889.232	118.885	1000	1500	0	Tracking	default
12045	164.38	50	A	1339.85	881.605	0	1340.28	889.232	118.791	1000	1500	0	Tracking	default
12046	164.396	50	A	1340.2	881.732	0	1340.28	889.232	118.822	1000	1500	0	Tracking	default
12047	164.412	50	A	1334.69	894.496	0	1340.28	889.232	118.932	1000	1500	0	Tracking	default
12048	164.43	50	A	1333.98	894.207	0	1340.28	889.232	118.869	1000	1500	0	Tracking	default
12049	164.448	50	A	1322.46	918.267	0	1323.81	922.561	119	1000	1500	0	Tracking	default
12050	164.466	50	A	1323.6	915.8	0	1323.81	922.561	118.983	1000	1500	0	Tracking	default
12051	164.484	50	A	1323.5	916	0	1323.81	922.561	118.984	1000	1500	0	Tracking	default
12052	164.502	50	A	1324.08	914.042	0	1323.81	922.561	118.946	1000	1500	0	Tracking	default
12053	164.52	50	A	1323.1	915.8	0	1323.81	922.561	118.945	1000	1500	0	Tracking	default
12054	164.524	50	A	1323.1	915.8	0	1323.81	922.561	118.945	1000	1500	0	Tracking	default
12055	164.542	50	A	1323.19	915.865	0	1323.81	922.561	118.97	1000	1500	0	Tracking	default
12056	164.56	50	A	1323.35	915.95	0	1323.81	922.561	118.955	1000	1500	0	Tracking	default
12057	164.574	50	A	1323.35	915.95	0	1323.81	922.561	118.97	1000	1500	0	Tracking	default
12058	164.592	50	A	1322.57	916.101	0	1323.81	922.561	118.918	1000	1500	0	Tracking	default
12059	164.61	50	A	1322.94	916.231	0	1323.81	922.561	118.951	1000	1500	0	Tracking	default
12060	164.628	50	A	1323.6	913.722	0	1323.81	922.561	118.896	1000	1500	0	Tracking	default
12061	164.646	50	A	1324.29	907.144	0	1323.84	905.91	118.677	1000	1500	0	Tracking	default
12062	164.664	50	A	1324.29	907.144	0	1323.84	905.91	118.678	1000	1500	0	Tracking	default
12063	164.682	50	A	1324.29	907.144	0	1323.84	905.91	118.678	1000	1500	0	Tracking	default
12064	164.7	50	A	1324.29	907.144	0	1323.84	905.91	118.678	1000	1500	0	PullingDown	default
12065	164.718	50	A	1324.29	907.144	0	1323.83	914.235	0	1000	1500	0	PullingDown	default
12066	164.736	50	A	1321.51	910.962	0	1323.83	914.235	0	1000	1500	0	PullingDown	default
12067	164.754	50	A	1303.23	935.53	0	1307.38	939.239	118.243	1000	1500	0	Tracking	default
12068	164.758	50	A	1303.93	934.038	0	1307.38	939.239	118.243	1000	1500	0	Tracking	default
12069	164.776	50	A	1303.94	935.235	0	1307.38	939.239	118.236	1000	1500	0	Tracking	default
12070	164.792	50	A	1303.94	935.235	0	1307.38	939.239	118.288	1000	1500	0	Tracking	default
12071	164.808	50	A	1314.19	934.512	0	1307.38	939.239	119.06	1000	1500	0	Tracking	default
12072	164.826	50	A	1331.79	942.126	0	1323.79	939.212	120.754	1000	1500	0	Tracking	default
12073	164.844	50	A	1329.13	941.755	0	1323.79	939.212	120.532	1000	1500	0	Tracking	default
12074	164.862	50	A	1329.37	941.713	0	1323.79	939.212	120.545	1000	1500	0	Tracking	default
12075	164.88	50	A	1302.44	976.459	0	1307.33	972.541	120.013	1000	1500	0	Tracking	default
12076	164.898	50	A	1302.82	976.685	0	1307.33	972.541	120.054	1000	1500	0	Tracking	default
12077	164.916	50	A	1308.67	963.954	0	1307.33	972.541	119.932	1000	1500	0	Tracking	default
12078	164.934	50	A	1307.65	965.869	0	1307.33	972.541	119.94	1000	1500	0	Tracking	default
12079	164.952	50	A	1307.03	963.015	0	1307.33	972.541	119.758	1000	1500	0	Tracking	default
12080	164.97	50	A	1295.12	995.726	0	1290.87	1005.87	120.339	1000	1500	0	Tracking	default
12081	164.974	50	A	1295.12	995.741	0	1290.87	1005.87	120.34	1000	1500	0	Tracking	default
12082	164.992	50	A	1295.15	996.21	0	1290.87	1005.87	120.341	1000	1500	0	Tracking	default
12083	165.008	50	A	1295.15	996.21	0	1290.87	1005.87	120.365	1000	1500	0	Tracking	default
12084	165.024	50	A	1295.16	995.81	0	1290.87	1005.87	120.345	1000	1500	0	Tracking	default
12085	165.042	50	A	1294.81	996.242	0	1290.87	1005.87	120.337	1000	1500	0	Tracking	default
12086	165.06	50	A	1294.68	996.26	0	1290.87	1005.87	120.327	1000	1500	0	Tracking	default
12087	165.078	50	A	1293.44	996.496	0	1290.87	1005.87	120.233	1000	1500	0	Tracking	default
12088	165.096	50	A	1293.78	997.024	0	1290.87	1005.87	120.288	1000	1500	0	Tracking	default
12089	165.114	50	A	1293.88	996.902	0	1290.87	1005.87	120.291	1000	1500	0	Tracking	default
12090	165.132	50	A	1292.66	998.359	0	1290.87	1005.87	120.259	1000	1500	0	Tracking	default
12091	165.15	50	A	1292.79	998.459	0	1290.87	1005.87	120.275	1000	1500	0	Tracking	default
12092	165.168	50	A	1291.05	1001.95	0	1290.87	1005.87	120.301	1000	1500	0	Tracking	default
12093	165.186	50	A	1290.35	1001.29	0	1290.87	1005.87	120.208	1000	1500	0	Tracking	default
12094	165.202	50	A	1275.96	1031.35	0	1274.4	1039.2	120.493	1000	1500	0	Tracking	default
12095	165.218	50	A	1276.15	1030.67	0	1274.4	1039.2	120.473	1000	1500	0	Tracking	default
12096	165.234	50	A	1274.21	1034.3	0	1274.4	1039.2	120.491	1000	1500	0	Tracking	default
12097	165.252	50	A	1274.55	1033.85	0	1274.4	1039.2	120.498	1000	1500	0	Tracking	default
12098	165.258	50	A	1273.71	1035.9	0	1274.4	1039.2	120.497	1000	1500	0	Tracking	default
12099	165.275	50	A	1273.71	1035.9	0	1274.4	1039.2	120.531	1000	1500	0	Tracking	default
12100	165.293	50	A	1270.86	1041.8	0	1274.4	1039.2	120.546	1000	1500	0	Tracking	default
12101	165.307	50	A	1270.86	1041.8	0	1274.4	1039.2	120.59	1000	1500	0	Tracking	default
12102	165.325	50	A	1270.86	1041.69	0	1274.4	1039.2	120.583	1000	1500	0	Tracking	default
12103	165.343	50	A	1271.03	1041.94	0	1274.4	1039.2	120.612	1000	1500	0	Tracking	default
12104	165.361	50	A	1260.67	1061.45	0	1257.97	1055.88	120.728	1000	1500	0	Tracking	default
12105	165.379	50	A	1260.57	1061.25	0	1257.97	1055.88	120.707	1000	1500	0	Tracking	default
12106	165.397	50	A	1260.73	1061.29	0	1257.97	1055.88	120.724	1000	1500	0	Tracking	default
12107	165.415	50	A	1260.57	1061.25	0	1257.97	1055.88	120.706	1000	1500	0	Tracking	default
12108	165.433	50	A	1260.2	1061.1	0	1257.97	1055.88	120.661	1000	1500	0	Tracking	default
12109	165.451	50	A	1260.3	1060.9	0	1257.97	1055.88	120.659	1000	1500	0	Tracking	default
12110	165.469	50	A	1242	1077	0	1241.53	1072.56	119.768	1000	1500	0	Tracking	default
12111	165.487	50	A	1242.37	1076.97	0	1241.53	1072.56	119.804	1000	1500	0	Tracking	default
12112	165.491	50	A	1242.37	1076.97	0	1241.53	1072.56	119.806	1000	1500	0	Tracking	default
12113	165.509	50	A	1241.5	1077	0	1241.53	1072.56	119.721	1000	1500	0	Tracking	default
12114	165.525	50	A	1241.5	1077	0	1241.53	1072.56	119.723	1000	1500	0	Tracking	default
12115	165.541	50	A	1241.44	1076.96	0	1241.53	1072.56	119.714	1000	1500	0	Tracking	default
12116	165.559	50	A	1241.41	1076.96	0	1241.53	1072.56	119.711	1000	1500	0	Tracking	default
12117	165.577	50	A	1241.41	1076.96	0	1241.53	1072.56	119.711	1000	1500	0	Tracking	default
12118	165.595	50	A	1241.41	1076.96	0	1241.53	1072.56	119.711	1000	1500	0	Tracking	default
12119	165.613	50	A	1229.68	1095.71	0	1225.06	1105.89	119.6	1000	1500	0	Tracking	default
12120	165.631	50	A	1229.91	1095.64	0	1225.06	1105.89	119.621	1000	1500	0	Tracking	default
12121	165.649	50	A	1229.74	1095.52	0	1225.06	1105.89	119.595	1000	1500	0	Tracking	default
12122	165.667	50	A	1229.74	1095.52	0	1225.06	1105.89	119.595	1000	1500	0	Tracking	default
12123	165.685	50	A	1229.74	1095.52	0	1225.06	1105.89	119.596	1000	1500	0	Tracking	default
12124	165.703	50	A	1229.74	1095.52	0	1225.06	1105.89	119.596	1000	1500	0	Tracking	default
12125	165.707	50	A	1229.74	1095.52	0	1225.06	1105.89	119.596	1000	1500	0	Tracking	default
12126	165.725	50	A	1229.74	1095.52	0	1225.06	1105.89	119.596	1000	1500	0	Tracking	default
12127	165.743	50	A	1229.74	1095.73	0	1225.06	1105.89	119.609	1000	1500	0	Tracking	default
12128	165.757	50	A	1229.65	1095.66	0	1225.06	1105.89	119.595	1000	1500	0	Tracking	default
12129	165.775	50	A	1226.9	1099.3	0	1225.06	1105.89	119.521	1000	1500	0	Tracking	default
12130	165.793	50	A	1208.9	1132.7	0	1208.6	1139.22	119.629	1000	1500	0	Tracking	default
12131	165.811	50	A	1209.18	1132.07	0	1208.6	1139.22	119.62	1000	1500	0	Tracking	default
12132	165.829	50	A	1209.11	1132.04	0	1208.6	1139.22	119.609	1000	1500	0	Tracking	default
12133	165.847	50	A	1208.95	1132.65	0	1208.6	1139.22	119.632	1000	1500	0	Tracking	default
12134	165.865	50	A	1208.22	1133.58	0	1208.6	1139.22	119.608	1000	1500	0	Tracking	default
12135	165.883	50	A	1208.15	1133.55	0	1208.6	1139.22	119.597	1000	1500	0	Tracking	default
12136	165.901	50	A	1207.83	1133.93	0	1208.6	1139.22	119.585	1000	1500	0	Tracking	default
12137	165.919	50	A	1207.83	1133.93	0	1208.6	1139.22	119.585	1000	1500	0	Tracking	default
12138	165.937	50	A	1191.98	1165.49	0	1192.14	1172.54	119.854	1000	1500	0	Tracking	default
12139	165.941	50	A	1191	1160.5	0	1192.14	1172.54	119.854	1000	1500	0	Tracking	default
12140	165.959	50	A	1191.27	1166.86	0	1192.16	1155.89	119.359	1000	1500	0	Tracking	default
12141	165.975	50	A	1191.27	1166.86	0	1192.14	1172.54	119.863	1000	1500	0	Tracking	default
12142	165.991	50	A	1190.5	1160.5	0	1192.16	1155.89	119.295	1000	1500	0	Tracking	default
12143	166.009	50	A	1192.63	1161.73	0	1192.14	1172.54	119.659	1000	1500	0	Tracking	default
12144	166.027	50	A	1190.82	1165.64	0	1192.14	1172.54	119.716	1000	1500	0	Tracking	default
12145	166.045	50	A	1191.2	1165.81	0	1192.14	1172.54	119.776	1000	1500	0	Tracking	default
